epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,21230.5,1.10783,0.6767,1.05533,0.80876,0.61413,0.70166,0.44761,1.08269,0.61919,1.0596,0.0091585,0.0091585,0.0091585
87,21482.6,1.12402,0.68215,1.05789,0.77457,0.61776,0.68617,0.43679,1.07875,0.62899,1.05852,0.0091486,0.0091486,0.0091486
88,21740.4,1.11769,0.67872,1.05593,0.79159,0.61809,0.70192,0.4531,1.0731,0.61153,1.05536,0.0091387,0.0091387,0.0091387
89,22004.6,1.12027,0.67903,1.0584,0.78397,0.62681,0.70084,0.44569,1.08125,0.6177,1.05921,0.0091288,0.0091288,0.0091288
90,22252.4,1.11727,0.67744,1.05395,0.7888,0.63636,0.70881,0.4508,1.0712,0.61316,1.0528,0.0091189,0.0091189,0.0091189
91,22497.9,1.11985,0.67494,1.05645,0.81836,0.62712,0.71155,0.45913,1.07076,0.60705,1.05201,0.009109,0.009109,0.009109
92,22743.3,1.11535,0.67396,1.04865,0.78323,0.62528,0.6992,0.44358,1.07852,0.63017,1.05088,0.0090991,0.0090991,0.0090991
93,22990.1,1.11122,0.67115,1.04875,0.78718,0.64039,0.71254,0.45748,1.06645,0.60738,1.04684,0.0090892,0.0090892,0.0090892
94,23227.2,1.11226,0.67177,1.04894,0.79259,0.63012,0.70659,0.44731,1.06704,0.6101,1.04683,0.0090793,0.0090793,0.0090793
95,23436,1.10969,0.6704,1.04762,0.80735,0.63603,0.7098,0.45727,1.07318,0.61262,1.05,0.0090694,0.0090694,0.0090694
96,23648,1.11654,0.67369,1.04925,0.81949,0.62706,0.71158,0.45627,1.06607,0.60794,1.04522,0.0090595,0.0090595,0.0090595
97,23857.2,1.10449,0.66879,1.04442,0.78628,0.63284,0.70979,0.46107,1.06514,0.60102,1.04593,0.0090496,0.0090496,0.0090496
98,24069.2,1.10656,0.66254,1.03984,0.81429,0.63147,0.71269,0.45829,1.06792,0.60832,1.04939,0.0090397,0.0090397,0.0090397
99,24278.4,1.1079,0.66364,1.0411,0.82682,0.62685,0.71141,0.45847,1.06861,0.60034,1.04617,0.0090298,0.0090298,0.0090298
100,24488.8,1.11142,0.67402,1.049,0.80465,0.64305,0.71557,0.4615,1.06641,0.60041,1.04422,0.0090199,0.0090199,0.0090199
101,24698.1,1.10306,0.66458,1.03997,0.80992,0.64402,0.72074,0.46321,1.06241,0.59956,1.03892,0.00901,0.00901,0.00901
102,24909.6,1.10268,0.6608,1.03363,0.81155,0.64588,0.72518,0.4668,1.06286,0.59614,1.04354,0.0090001,0.0090001,0.0090001
103,25119.9,1.10236,0.6616,1.04235,0.80071,0.63852,0.71882,0.46036,1.06316,0.60063,1.04378,0.0089902,0.0089902,0.0089902
104,25329.7,1.09886,0.65617,1.03702,0.79547,0.64445,0.71491,0.46449,1.06107,0.5959,1.04005,0.0089803,0.0089803,0.0089803
105,25539.1,1.10285,0.65973,1.04016,0.80974,0.65147,0.72042,0.4648,1.06492,0.60071,1.04368,0.0089704,0.0089704,0.0089704
106,25750.8,1.0993,0.65717,1.0406,0.80973,0.64004,0.72408,0.46363,1.05556,0.59967,1.036,0.0089605,0.0089605,0.0089605
107,25960.5,1.08414,0.64549,1.03578,0.81456,0.64318,0.7214,0.46414,1.06141,0.59765,1.04126,0.0089506,0.0089506,0.0089506
108,26171.1,1.09846,0.65581,1.03641,0.82265,0.65674,0.73371,0.47455,1.06269,0.58935,1.04398,0.0089407,0.0089407,0.0089407
109,26384.6,1.09027,0.64969,1.0349,0.83108,0.64606,0.73307,0.47131,1.05697,0.59141,1.0401,0.0089308,0.0089308,0.0089308
110,26634.1,1.0897,0.65037,1.03183,0.83084,0.6497,0.72718,0.47136,1.05382,0.59119,1.03671,0.0089209,0.0089209,0.0089209
111,26903.7,1.08152,0.64749,1.03211,0.8235,0.65147,0.73099,0.47595,1.04914,0.58392,1.035,0.008911,0.008911,0.008911
112,27165.6,1.08528,0.64668,1.02983,0.83006,0.64947,0.72921,0.47092,1.05468,0.58953,1.03926,0.0089011,0.0089011,0.0089011
113,27421,1.08682,0.64808,1.03414,0.82075,0.66593,0.73788,0.4769,1.0508,0.59019,1.03535,0.0088912,0.0088912,0.0088912
114,27670.2,1.08179,0.6445,1.03225,0.81368,0.67456,0.73477,0.47105,1.05591,0.58846,1.035,0.0088813,0.0088813,0.0088813
115,27950,1.08312,0.64723,1.03378,0.81268,0.66303,0.73587,0.47351,1.04764,0.59,1.03323,0.0088714,0.0088714,0.0088714
116,28237.6,1.08252,0.64393,1.02542,0.80981,0.6665,0.74072,0.48112,1.0532,0.58703,1.03604,0.0088615,0.0088615,0.0088615
117,28541.8,1.06962,0.63269,1.02397,0.82351,0.66592,0.73398,0.47847,1.04023,0.57917,1.03092,0.0088516,0.0088516,0.0088516
118,28783.6,1.07231,0.63975,1.02838,0.83165,0.65807,0.73545,0.47914,1.04788,0.58057,1.03335,0.0088417,0.0088417,0.0088417
119,29073.5,1.08424,0.64556,1.02988,0.83305,0.65949,0.74028,0.48081,1.04338,0.57954,1.02864,0.0088318,0.0088318,0.0088318
120,29343,1.08272,0.64589,1.03091,0.81466,0.66681,0.73617,0.48051,1.04372,0.58295,1.02857,0.0088219,0.0088219,0.0088219
121,29601.2,1.07181,0.64296,1.02534,0.82212,0.66028,0.73595,0.48029,1.04217,0.57826,1.02879,0.008812,0.008812,0.008812
