epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,13239.5,1.15128,0.61002,1.0057,0.79887,0.62548,0.69067,0.45574,1.12776,0.5741,1.01468,0.00142,0.00142,0.00142
132,13378.4,1.16143,0.61346,1.0026,0.80192,0.62043,0.69137,0.45437,1.12655,0.57503,1.01432,0.001354,0.001354,0.001354
133,13518.6,1.131,0.59771,0.99664,0.81741,0.61241,0.69349,0.45618,1.12304,0.57341,1.01287,0.001288,0.001288,0.001288
134,13658.7,1.13848,0.60003,0.99541,0.80643,0.62679,0.69379,0.45653,1.12772,0.57353,1.01404,0.001222,0.001222,0.001222
135,13800,1.13631,0.60093,0.99545,0.79789,0.62505,0.69411,0.45761,1.12469,0.57232,1.01208,0.001156,0.001156,0.001156
136,13943.1,1.13231,0.60022,0.99509,0.8078,0.62894,0.69337,0.45736,1.12544,0.57125,1.01307,0.00109,0.00109,0.00109
137,14081.6,1.15016,0.60531,0.99948,0.797,0.62908,0.69473,0.45966,1.1242,0.57052,1.01236,0.001024,0.001024,0.001024
138,14219.2,1.13076,0.59964,0.99543,0.81146,0.62216,0.69496,0.45914,1.12337,0.56725,1.0129,0.000958,0.000958,0.000958
139,14356.3,1.13988,0.60018,0.99602,0.80076,0.62631,0.69523,0.45773,1.12284,0.56888,1.01257,0.000892,0.000892,0.000892
140,14495.5,1.12663,0.59813,0.99083,0.79659,0.62898,0.69569,0.45777,1.11984,0.56884,1.01239,0.000826,0.000826,0.000826
141,14643,1.10669,0.5722,0.97847,0.80397,0.61307,0.68692,0.4519,1.13057,0.57402,1.01562,0.00076,0.00076,0.00076
142,14782.4,1.09809,0.56647,0.97641,0.80974,0.61511,0.68562,0.45185,1.13008,0.57416,1.01512,0.000694,0.000694,0.000694
143,14922.2,1.09041,0.55964,0.97388,0.81222,0.60531,0.68666,0.45508,1.12899,0.57028,1.01375,0.000628,0.000628,0.000628
144,15062.3,1.08685,0.55809,0.97462,0.77321,0.62665,0.68755,0.45518,1.12639,0.5679,1.014,0.000562,0.000562,0.000562
145,15201.9,1.09044,0.56053,0.97496,0.78074,0.63041,0.69167,0.45573,1.12663,0.56598,1.01407,0.000496,0.000496,0.000496
146,15341.6,1.08081,0.55849,0.9716,0.77777,0.6332,0.69229,0.45534,1.12639,0.56554,1.01411,0.00043,0.00043,0.00043
147,15481.6,1.07972,0.55668,0.97194,0.77354,0.63545,0.69345,0.45649,1.1256,0.56461,1.01347,0.000364,0.000364,0.000364
148,15621.8,1.0746,0.55675,0.97436,0.79107,0.63084,0.69419,0.45617,1.12547,0.56507,1.01313,0.000298,0.000298,0.000298
149,15761.1,1.0712,0.5533,0.97035,0.79813,0.63124,0.69502,0.45832,1.12408,0.5643,1.01325,0.000232,0.000232,0.000232
150,15899.1,1.0713,0.55015,0.96654,0.79549,0.63806,0.69565,0.45766,1.12347,0.56398,1.01346,0.000166,0.000166,0.000166
